"Ano";"Mês";"SEF";"Variavel";"Valor";"Cód índ"
2020;"Março";706;"Compensações";-6,83;18
2020;"Março";706;"Valor Líquido + Compensações";234365,123370241;19
2020;"Março";859;"População";6286,53016294682;1
2020;"Março";859;"População dos 50 + Populosos";0;2
2020;"Março";859;"Área Geográfica";8300,75700878846;3
2020;"Março";859;"Educação";22945,4793411426;4
2020;"Março";859;"Patrimônio Cultural";9541,08629909434;5
2020;"Março";859;"Receita Própria";5243,18332420656;6
2020;"Março";859;"Cota Mínima";63471,5876293787;11
2020;"Março";859;"Mineradores";0;12
2020;"Março";859;"Saúde per capita";9763,88126708692;16
2020;"Março";859;"VAF";21198,9131318634;10
2020;"Março";859;"Esportes";38,7647584422424;22
2020;"Março";859;"Turismo";1973,41076066429;28
2020;"Março";859;"Penitenciárias";0;26
2020;"Março";859;"Recursos Hídricos";0;27
2020;"Março";859;"Produção de Alimentos";11139,464066168;9
2020;"Março";859;"Unidades de Conservação (IC i)";2295,17483456693;30
2020;"Março";859;"Saneamento";0;31
2020;"Março";859;"Mata Seca";0;32
2020;"Março";859;"Meio Ambiente";2294,94531708348;8
2020;"Março";859;"PSF";5209,31357922938;15
2020;"Março";859;"ICMS Solidário";10792,8935799718;24
2020;"Março";859;"Índice Mínimo per capita";0;25
2020;"Março";859;"Índice de participação";178200,163390757;17
2020;"Março";859;"Compensações";1265,9;18
2020;"Março";859;"Valor Líquido + Compensações";179466,063390757;19
2020;"Março";707;"População";170205,489750518;1
2020;"Março";707;"População dos 50 + Populosos";237511,466079344;2
2020;"Março";707;"Área Geográfica";6632,61443187435;3
2020;"Março";707;"Educação";0;4
2020;"Março";707;"Patrimônio Cultural";14615,4044342461;5
2020;"Março";707;"Receita Própria";88712,1321213459;6
2020;"Março";707;"Cota Mínima";63473,7796943369;11
2020;"Março";707;"Mineradores";50,1887164502434;12
2020;"Março";707;"Saúde per capita";12939,0965087788;16
2020;"Março";707;"VAF";7462487,38889174;10
2020;"Março";707;"Esportes";476,499945096309;22
2020;"Março";707;"Turismo";2466,84864336962;28
2020;"Março";707;"Penitenciárias";4317,87962082261;26
2020;"Março";707;"Recursos Hídricos";441,013611558721;27
2020;"Março";707;"Produção de Alimentos";8483,83977582459;9
2020;"Março";707;"Unidades de Conservação (IC i)";0;30
2020;"Março";707;"Saneamento";20226,4355788595;31
2020;"Março";707;"Mata Seca";0;32
2020;"Março";707;"Meio Ambiente";20224,4129353016;8
2020;"Março";707;"PSF";39939,4500817272;15
2020;"Março";707;"ICMS Solidário";292213,620230724;24
2020;"Março";707;"Índice Mínimo per capita";0;25
2020;"Março";707;"Índice de participação";8425191,14149529;17
2020;"Março";707;"Compensações";-11,93;18
2020;"Março";707;"Valor Líquido + Compensações";8425179,21149529;19
2020;"Março";860;"População";8834,18908557698;1
2020;"Março";860;"População dos 50 + Populosos";0;2
2020;"Março";860;"Área Geográfica";10942,8266619151;3
2020;"Março";860;"Educação";30552,2378593132;4
2020;"Março";860;"Patrimônio Cultural";1022,2767768236;5
2020;"Março";860;"Receita Própria";10002,2911930395;6
2020;"Março";860;"Cota Mínima";63472,6760892456;11
2020;"Março";860;"Mineradores";0;12
2020;"Março";860;"Saúde per capita";12952,9099473439;16
2020;"Março";860;"VAF";303531,677887528;10
2020;"Março";860;"Esportes";0;22
2020;"Março";860;"Turismo";0;28
2020;"Março";860;"Penitenciárias";0;26
2020;"Março";860;"Recursos Hídricos";0;27
2020;"Março";860;"Produção de Alimentos";9975,77832808315;9
2020;"Março";860;"Unidades de Conservação (IC i)";0;30
2020;"Março";860;"Saneamento";0;31
2020;"Março";860;"Mata Seca";0;32
2020;"Março";860;"Meio Ambiente";0;8
2020;"Março";860;"PSF";5209,40291256697;15
2020;"Março";860;"ICMS Solidário";15166,7867956729;24
2020;"Março";860;"Índice Mínimo per capita";0;25
2020;"Março";860;"Índice de participação";471663,05871391;17
2020;"Março";860;"Compensações";1691,79;18
2020;"Março";860;"Valor Líquido + Compensações";473354,84871391;19
2020;"Março";708;"População";49586,6668076455;1
2020;"Março";708;"População dos 50 + Populosos";0;2
2020;"Março";708;"Área Geográfica";37290,1315262697;3
2020;"Março";708;"Educação";35940,0103582444;4
2020;"Março";708;"Patrimônio Cultural";25270,9106705417;5
2020;"Março";708;"Receita Própria";21945,473891569;6
2020;"Março";708;"Cota Mínima";63473,2506370012;11
2020;"Março";708;"Mineradores";14,5210675251797;12
2020;"Março";708;"Saúde per capita";5159,40680363186;16
2020;"Março";708;"VAF";768007,856089584;10
2020;"Março";708;"Esportes";4441,91161684971;22
2020;"Março";708;"Turismo";0;28
2020;"Março";708;"Penitenciárias";1321,56504329043;26
2020;"Março";708;"Recursos Hídricos";0;27
2020;"Março";708;"Produção de Alimentos";37976,0255785806;9
2020;"Março";708;"Unidades de Conservação (IC i)";0;30
2020;"Março";708;"Saneamento";0;31
2020;"Março";708;"Mata Seca";2872,53984143079;32
2020;"Março";708;"Meio Ambiente";2875,41238127222;8
2020;"Março";708;"PSF";19101,3169142222;15
2020;"Março";708;"ICMS Solidário";85131,7983002521;24
2020;"Março";708;"Índice Mínimo per capita";0;25
2020;"Março";708;"Índice de participação";1157536,30057006;17
2020;"Março";708;"Compensações";1967,54;18
2020;"Março";708;"Valor Líquido + Compensações";1159503,84057006;19
2020;"Março";709;"População";24257,2876976206;1
2020;"Março";709;"População dos 50 + Populosos";0;2
2020;"Março";709;"Área Geográfica";13686,9082387287;3
2020;"Março";709;"Educação";38490,2162888277;4
2020;"Março";709;"Patrimônio Cultural";6803,72991291487;5
2020;"Março";709;"Receita Própria";7236,04735710195;6
2020;"Março";709;"Cota Mínima";63471,836776256;11
2020;"Março";709;"Mineradores";0;12
2020;"Março";709;"Saúde per capita";4436,3547526042;16
2020;"Março";709;"VAF";40746,0836793782;10
2020;"Março";709;"Esportes";1162,94731820044;22
2020;"Março";709;"Turismo";4440,19164064021;28
2020;"Março";709;"Penitenciárias";0;26
2020;"Março";709;"Recursos Hídricos";0;27
2020;"Março";709;"Produção de Alimentos";37956,7827296203;9
2020;"Março";709;"Unidades de Conservação (IC i)";0;30
2020;"Março";709;"Saneamento";0;31
2020;"Março";709;"Mata Seca";35720,1228440258;32
2020;"Março";709;"Meio Ambiente";35755,8429668698;8
2020;"Março";709;"PSF";17364,4467583339;15
2020;"Março";709;"ICMS Solidário";41645,6006530092;24
2020;"Março";709;"Índice Mínimo per capita";0;25
2020;"Março";709;"Índice de participação";337454,276120601;17
2020;"Março";709;"Compensações";2084,13;18
2020;"Março";709;"Valor Líquido + Compensações";339538,406120601;19
2020;"Março";710;"População";25852,6314852829;1
2020;"Março";710;"População dos 50 + Populosos";0;2
2020;"Março";710;"Área Geográfica";32018,9103818874;3
2020;"Março";710;"Educação";0;4
2020;"Março";710;"Patrimônio Cultural";23427,5833651289;5
2020;"Março";710;"Receita Própria";41970,7238031339;6
2020;"Março";710;"Cota Mínima";63473,7794211875;11
2020;"Março";710;"Mineradores";1818,65113074585;12
2020;"Março";710;"Saúde per capita";13936,0100505721;16
2020;"Março";710;"VAF";985843,876139522;10
2020;"Março";710;"Esportes";0;22
2020;"Março";710;"Turismo";0;28
2020;"Março";710;"Penitenciárias";0;26
2020;"Março";710;"Recursos Hídricos";0;27
2020;"Março";710;"Produção de Alimentos";24706,6197281673;9
2020;"Março";710;"Unidades de Conservação (IC i)";16,6602279080555;30
2020;"Março";710;"Saneamento";20226,4354918182;31
2020;"Março";710;"Mata Seca";0;32
2020;"Março";710;"Meio Ambiente";20241,0714101543;8
2020;"Março";710;"PSF";13891,9825773405;15
2020;"Março";710;"ICMS Solidário";44384,5321903449;24
2020;"Março";710;"Índice Mínimo per capita";0;25
2020;"Março";710;"Índice de participação";1291566,34456352;17
2020;"Março";710;"Compensações";-29,51;18
2020;"Março";710;"Valor Líquido + Compensações";1291536,83456352;19
2020;"Março";861;"População";11745,732557787;1
2020;"Março";861;"População dos 50 + Populosos";0;2
2020;"Março";861;"Área Geográfica";26375,5465653563;3
2020;"Março";861;"Educação";31989,2657831255;4
2020;"Março";861;"Patrimônio Cultural";1022,26608177459;5
2020;"Março";861;"Receita Própria";5156,26314047301;6
2020;"Março";861;"Cota Mínima";63472,0120387683;11
2020;"Março";861;"Mineradores";0;12
2020;"Março";861;"Saúde per capita";4963,49174241419;16
2020;"Março";861;"VAF";74045,2942064545;10
2020;"Março";861;"Esportes";0;22
2020;"Março";861;"Turismo";0;28
2020;"Março";861;"Penitenciárias";0;26
2020;"Março";861;"Recursos Hídricos";0;27
2020;"Março";861;"Produção de Alimentos";24515,2624182269;9
2020;"Março";861;"Unidades de Conservação (IC i)";0;30
2020;"Março";861;"Saneamento";0;31
2020;"Março";861;"Mata Seca";37927,0166536016;32
2020;"Março";861;"Meio Ambiente";37964,9436702552;8
2020;"Março";861;"PSF";6945,79788246381;15
2020;"Março";861;"ICMS Solidário";20165,4073438155;24
2020;"Março";861;"Índice Mínimo per capita";0;25
2020;"Março";861;"Índice de participação";308361,269871793;17
2020;"Março";861;"Compensações";1758,47;18
2020;"Março";861;"Valor Líquido + Compensações";310119,739871793;19
2020;"Março";862;"População";7181,73784391427;1
2020;"Março";862;"População dos 50 + Populosos";0;2
2020;"Março";862;"Área Geográfica";10656,61110101;3
2020;"Março";862;"Educação";32775,7513708393;4
2020;"Março";862;"Patrimônio Cultural";9660,35225603085;5
2020;"Março";862;"Receita Própria";13280,9124460381;6
2020;"Março";862;"Cota Mínima";63471,6032548988;11
2020;"Março";862;"Mineradores";0;12
2020;"Março";862;"Saúde per capita";9077,98219581883;16
2020;"Março";862;"VAF";67114,9574690886;10
2020;"Março";862;"Esportes";6153,90691768262;22
2020;"Março";862;"Turismo";0;28
2020;"Março";862;"Penitenciárias";0;26
2020;"Março";862;"Recursos Hídricos";0;27
2020;"Março";862;"Produção de Alimentos";11127,6066200937;9
2020;"Março";862;"Unidades de Conservação (IC i)";0;30
2020;"Março";862;"Saneamento";0;31
2020;"Março";862;"Mata Seca";8287,57611331779;32
2020;"Março";862;"Meio Ambiente";8295,86368943111;8
2020;"Março";862;"PSF";5209,31486166515;15
2020;"Março";862;"ICMS Solidário";12329,8115589235;24
2020;"Março";862;"Índice Mínimo per capita";0;25
2020;"Março";862;"Índice de participação";256336,406865181;17
2020;"Março";862;"Compensações";1809,64;18
2020;"Março";862;"Valor Líquido + Compensações";258146,046865181;19
2020;"Março";711;"População";5021,11088459895;1
2020;"Março";711;"População dos 50 + Populosos";0;2
2020;"Março";711;"Área Geográfica";17290,5974344422;3
2020;"Março";711;"Educação";0;4
2020;"Março";711;"Patrimônio Cultural";1022,29454490633;5
2020;"Março";711;"Receita Própria";24422,129344834;6
2020;"Março";711;"Cota Mínima";63473,779301003;11
2020;"Março";711;"Mineradores";0;12
2020;"Março";711;"Saúde per capita";18729,691015736;16
2020;"Março";711;"VAF";245604,068613966;10
2020;"Março";711;"Esportes";0;22
2020;"Março";711;"Turismo";0;28
2020;"Março";711;"Penitenciárias";0;26
2020;"Março";711;"Recursos Hídricos";0;27
2020;"Março";711;"Produção de Alimentos";16200,1114125028;9
2020;"Março";711;"Unidades de Conservação (IC i)";0;30
2020;"Março";711;"Saneamento";11124,5394994362;31
2020;"Março";711;"Mata Seca";0;32
2020;"Março";711;"Meio Ambiente";11123,4270454863;8
2020;"Março";711;"PSF";1736,4978188796;15
2020;"Março";711;"ICMS Solidário";8620,38581316725;24
2020;"Março";711;"Índice Mínimo per capita";0;25
2020;"Março";711;"Índice de participação";413244,121269128;17
2020;"Março";711;"Compensações";-4,56;18
2020;"Março";711;"Valor Líquido + Compensações";413239,561269128;19
2020;"Março";863;"População";6075,55321440956;1
2020;"Março";863;"População dos 50 + Populosos";0;2
2020;"Março";863;"Área Geográfica";1908,92515961016;3
2020;"Março";863;"Educação";28148,1370818598;4
2020;"Março";863;"Patrimônio Cultural";8927,66486155586;5
2020;"Março";863;"Receita Própria";6730,66713054466;6
2020;"Março";863;"Cota Mínima";63471,1191871177;11
2020;"Março";863;"Mineradores";0;12
2020;"Março";863;"Saúde per capita";11195,6132337124;16
2020;"Março";863;"VAF";30450,9234381451;10
2020;"Março";863;"Esportes";0;22
2020;"Março";863;"Turismo";0;28
2020;"Março";863;"Penitenciárias";0;26
2020;"Março";863;"Recursos Hídricos";0;27
2020;"Março";863;"Produção de Alimentos";9424,31326992903;9
2020;"Março";863;"Unidades de Conservação (IC i)";0;30
2020;"Março";863;"Saneamento";0;31
2020;"Março";863;"Mata Seca";0;32
2020;"Março";863;"Meio Ambiente";0;8
2020;"Março";863;"PSF";3472,85008846275;15
2020;"Março";863;"ICMS Solidário";10430,6823610055;24
2020;"Março";863;"Índice Mínimo per capita";0;25
2020;"Março";863;"Índice de participação";180236,415044186;17
2020;"Março";863;"Compensações";1549,8;18
2020;"Março";863;"Valor Líquido + Compensações";181786,215044186;19
2020;"Março";712;"População";160214,04185186;1
2020;"Março";712;"População dos 50 + Populosos";223569,004868815;2
2020;"Março";712;"Área Geográfica";1190,79524425335;3
2020;"Março";712;"Educação";55353,268428321;4
2020;"Março";712;"Patrimônio Cultural";1022,29005072666;5
2020;"Março";712;"Receita Própria";77651,8736574173;6
2020;"Março";712;"Cota Mínima";63473,500259537;11
2020;"Março";712;"Mineradores";1459,24160598963;12
2020;"Março";712;"Saúde per capita";8156,36794160642;16
2020;"Março";712;"VAF";2456904,94145479;10
2020;"Março";712;"Esportes";0;22
2020;"Março";712;"Turismo";0;28
2020;"Março";712;"Penitenciárias";6431,27625816551;26
2020;"Março";712;"Recursos Hídricos";0;27
2020;"Março";712;"Produção de Alimentos";282,269722478233;9
2020;"Março";712;"Unidades de Conservação (IC i)";1157,89092131906;30
2020;"Março";712;"Saneamento";10113,1732673451;31
2020;"Março";712;"Mata Seca";0;32
2020;"Março";712;"Meio Ambiente";11269,9370822453;8
2020;"Março";712;"PSF";31256,8233289484;15
2020;"Março";712;"ICMS Solidário";275060,018627784;24
2020;"Março";712;"Índice Mínimo per capita";0;25
2020;"Março";712;"Índice de participação";3373295,6443592;17
2020;"Março";712;"Compensações";3072,66;18
2020;"Março";712;"Valor Líquido + Compensações";3376368,3043592;19
2020;"Março";713;"População";98997,988840968;1
2020;"Março";713;"População dos 50 + Populosos";138145,70554093;2
2020;"Março";713;"Área Geográfica";5035,46580984386;3
2020;"Março";713;"Educação";25753,5432072793;4
2020;"Março";713;"Patrimônio Cultural";9263,08815933148;5
2020;"Março";713;"Receita Própria";86002,9668804823;6
2020;"Março";713;"Cota Mínima";63473,5305598513;11
2020;"Março";713;"Mineradores";0,861364661301983;12
2020;"Março";713;"Saúde per capita";5187,28441534143;16
2020;"Março";713;"VAF";1093258,49185302;10
2020;"Março";713;"Esportes";0;22
2020;"Março";713;"Turismo";2960,20675319108;28
2020;"Março";713;"Penitenciárias";3680,65713261309;26
2020;"Março";713;"Recursos Hídricos";0;27
2020;"Março";713;"Produção de Alimentos";12982,332051418;9
2020;"Março";713;"Unidades de Conservação (IC i)";134,508773117357;30
2020;"Março";713;"Saneamento";10113,1780950658;31
2020;"Março";713;"Mata Seca";0;32
2020;"Março";713;"Meio Ambiente";10246,6620994963;8
2020;"Março";713;"PSF";34729,8202777812;15
2020;"Março";713;"ICMS Solidário";169962,559710516;24
2020;"Março";713;"Índice Mínimo per capita";0;25
2020;"Março";713;"Índice de participação";1759681,17748209;17
2020;"Março";713;"Compensações";1414,68;18
2020;"Março";713;"Valor Líquido + Compensações";1761095,85748209;19
2020;"Março";714;"População";4529,95486183069;1
2020;"Março";714;"População dos 50 + Populosos";0;2
2020;"Março";714;"Área Geográfica";1895,49198295559;3
2020;"Março";714;"Educação";31686,1717081968;4
2020;"Março";714;"Patrimônio Cultural";4344,54110857437;5
2020;"Março";714;"Receita Própria";4503,54688334459;6
2020;"Março";714;"Cota Mínima";63470,7010153386;11
2020;"Março";714;"Mineradores";0;12
2020;"Março";714;"Saúde per capita";13548,7780349405;16
2020;"Março";714;"VAF";22844,0472049582;10
2020;"Março";714;"Esportes";0;22
2020;"Março";714;"Turismo";0;28
2020;"Março";714;"Penitenciárias";0;26
2020;"Março";714;"Recursos Hídricos";0;27
2020;"Março";714;"Produção de Alimentos";7029,78077891584;9
2020;"Março";714;"Unidades de Conservação (IC i)";0;30
2020;"Março";714;"Saneamento";10112,7272663923;31
2020;"Março";714;"Mata Seca";0;32
2020;"Março";714;"Meio Ambiente";10111,7159936657;8
2020;"Março";714;"PSF";3472,82720801069;15
2020;"Março";714;"ICMS Solidário";7777,1551998562;24
2020;"Março";714;"Índice Mínimo per capita";0;25
2020;"Março";714;"Índice de participação";175214,729056063;17
2020;"Março";714;"Compensações";1753,2;18
2020;"Março";714;"Valor Líquido + Compensações";176967,929056063;19
2020;"Março";715;"População";4032,4208566361;1
2020;"Março";715;"População dos 50 + Populosos";0;2
2020;"Março";715;"Área Geográfica";2888,91636998164;3
2020;"Março";715;"Educação";24565,0338450828;4
2020;"Março";715;"Patrimônio Cultural";9897,23348683109;5
